label;palm_normal_x;palm_normal_y;palm_normal_z;digit_0_diff_x;digit_0_diff_y;digit_0_diff_z;digit_1_diff_x;digit_1_diff_y;digit_1_diff_z;digit_2_diff_x;digit_2_diff_y;digit_2_diff_z;digit_3_diff_x;digit_3_diff_y;digit_3_diff_z;digit_4_diff_x;digit_4_diff_y;digit_4_diff_z;digit_0_distance;digit_1_distance;digit_2_distance;digit_3_distance;digit_4_distance
1;0.024523569270968437;-0.9941418170928955;-0.10526469349861145;-98.66477060317993;-13.9593505859375;8.66067886352539;-60.04365015029907;5.3493499755859375;-91.86889266967773;-14.953121662139893;8.41387939453125;-110.38042068481445;27.068837642669678;11.097381591796875;-98.25740814208984;71.8877501487732;-2.52294921875;-63.62743663787842;100.0230362733323;109.88061207003526;111.70598231278882;102.5202033958204;96.03470511913943
1;0.03662268817424774;-0.9886215925216675;-0.14589761197566986;-96.00358963012695;-18.166473388671875;3.725719451904297;-55.261207580566406;6.430328369140625;-90.89632034301758;-12.359309196472168;10.002777099609375;-107.47217559814453;27.78757095336914;8.924652099609375;-97.28225326538086;70.15732192993164;-1.704254150390625;-63.12395000457764;97.77827449226868;106.57059274536243;108.64196519447208;101.56591610859074;94.39061058585015
1;0.022808250039815903;-0.9897632002830505;-0.1408851444721222;-98.51573371887207;-15.651336669921875;5.259250640869141;-58.12948799133301;4.459503173828125;-93.08524322509766;-14.467469453811646;6.027984619140625;-109.4590072631836;28.52048683166504;7.319549560546875;-98.64033889770508;71.40738487243652;-6.1772613525390625;-62.99374198913574;99.8898085243256;109.83527233529082;110.57539754397109;102.94129605138353;95.42213947471338
1;-0.011232798919081688;-0.999446451663971;-0.031314533203840256;-99.80508995056152;-11.451309204101562;7.357887268066406;-60.074968338012695;-0.45477294921875;-94.68884658813477;-13.18195241689682;2.9621734619140625;-112.58283996582031;29.087594985961914;3.501312255859375;-99.16447067260742;71.82972145080566;-12.449005126953125;-60.5728816986084;100.7289777947597;112.13913816076834;113.39062657869611;103.40183563824583;94.78164700839949
1;-0.0028115028981119394;-0.999821126461029;-0.018702741712331772;-99.18848896026611;-14.514266967773438;7.411708831787109;-60.84951114654541;-2.153656005859375;-93.51120376586914;-13.319884061813354;3.2559814453125;-112.00006103515625;27.663390159606934;3.1276702880859375;-98.83319091796875;72.29696941375732;-12.716140747070312;-59.298879623413086;100.51842475705547;111.58694578985046;112.83631684201276;102.67933143326009;94.36582615812304
1;0.05244831368327141;-0.9923520684242249;-0.11174298077821732;-96.17545318603516;-21.34173583984375;2.5954246520996094;-56.97211837768555;0.67218017578125;-91.510009765625;-13.618387222290039;7.58868408203125;-107.13668060302734;27.556468963623047;7.109771728515625;-97.65180206298828;71.52116394042969;-9.559127807617188;-59.759328842163086;98.54909290968455;107.79775501342554;108.26503095306536;101.7142186811842;93.69008058221513
1;0.04297066852450371;-0.9833082556724548;-0.17680050432682037;-95.58658981323242;-21.047637939453125;-2.3538665771484375;-53.19162178039551;4.8865966796875;-92.98974227905273;-11.188791275024414;12.2080078125;-107.12715148925781;29.50897979736328;9.229827880859375;-96.81018829345703;72.20805740356445;-9.98077392578125;-60.03848075866699;97.90474913310626;107.23954319122787;108.39949765173506;101.62766438724294;94.43642609694017
1;-0.0008773768786340952;-0.9883410930633545;-0.15225328505039215;-97.55027770996094;-18.549652099609375;-2.627330780029297;-52.139960289001465;7.4688720703125;-95.53085708618164;-8.707157135009766;12.58868408203125;-108.78894805908203;31.724140167236328;7.561187744140625;-96.52362823486328;74.90697860717773;-10.50048828125;-59.220648765563965;99.33302140443898;109.08943195636232;109.86047866313248;101.88426491404203;96.06456650823519
1;-0.02675243467092514;-0.9935430288314819;-0.1102566048502922;-99.65907287597656;-14.753555297851562;-0.25174713134765625;-53.81621170043945;6.9775390625;-97.57389450073242;-7.795896530151367;10.342697143554688;-111.26787567138672;32.758216857910156;5.4144439697265625;-96.35819625854492;74.18289184570312;-12.759902954101562;-57.69718837738037;100.74552881911987;111.6491629220537;112.01913918315607;101.91819740071661;94.84135233453966
1;-0.07190582156181335;-0.9960814714431763;-0.05149028077721596;-99.8643569946289;-21.391983032226562;0.14525222778320312;-54.526790618896484;3.5015869140625;-99.63816452026367;-4.460990905761719;6.006683349609375;-117.15557861328125;33.79682540893555;-3.5420074462890625;-99.42179107666016;70.7598648071289;-25.34783935546875;-52.9934868812561;102.12995561641762;113.63624349247401;117.39425149868492;105.06885249855306;91.96619530755675
1;-0.08580058813095093;-0.992954432964325;-0.08172966539859772;-75.2345199584961;-49.423553466796875;-16.972103118896484;-48.58446502685547;-15.227951049804688;-89.60808563232422;-11.434662342071533;-19.874649047851562;-97.2037124633789;22.398006439208984;-25.140884399414062;-81.84765243530273;47.46487808227539;-38.52659606933594;-51.11772155761719;91.60225387483177;103.06284367225145;99.87149189991956;88.5029545834808;79.68835996114564
1;-0.047786641865968704;-0.9808768033981323;-0.1886720359325409;-46.0697546005249;-45.62103271484375;-27.798463821411133;-36.381836891174316;-40.75372314453125;-57.187026500701904;-18.53430461883545;-47.41331481933594;-59.59282207489014;7.433526992797852;-45.25590515136719;-51.89477425813675;25.96524715423584;-44.568756103515625;-24.502973556518555;70.54399695049702;79.0876729061432;78.37631857079509;69.25620455905138;57.10484912427894
1;0.03380361571907997;-0.9849500060081482;-0.1695016622543335;-80.0750732421875;-37.382293701171875;-25.640384674072266;-36.619455337524414;-14.58837890625;-92.39867782592773;-2.8638415336608887;-11.345703125;-98.15953826904297;32.24810028076172;-12.923080444335938;-85.52486801147461;63.11864471435547;-19.203750610351562;-50.68018256127834;92.01566477147664;100.4555671543835;98.8545472951157;92.3116949701878;83.19391956462992
1;0.07328824698925018;-0.9778491258621216;-0.1960608810186386;-87.26278495788574;-26.0743408203125;-24.113862991333008;-31.475252151489258;0.8037109375;-98.59264373779297;5.689897537231445;-0.513702392578125;-100.45365142822266;40.07417869567871;-4.64581298828125;-86.62666320800781;72.15256309509277;-12.9678955078125;-49.95292782783508;94.21328609163787;103.49805238978294;100.61597740615152;95.55994011618512;88.70994123358322
1;0.033697694540023804;-0.9861618876457214;-0.1623244434595108;-98.31893539428711;-18.189208984375;-20.237464904785156;-27.82132339477539;11.149322509765625;-103.13165283203125;16.25625991821289;7.924652099609375;-104.91856384277344;52.407379150390625;3.303680419921875;-85.70884132385254;85.16514587402344;-5.39666748046875;-39.474287033081055;102.01478013658453;107.39865568865405;106.46582144640816;100.5159349297767;94.02364292245069
